None,ticker,date,open,high,low,close,volume,dividends,closeunadj,lastupdated
935,SPY,2017-05-12,239.09,239.43,238.67,238.98,53912700.0,0.0,238.98,2020-08-06
936,SPY,2017-05-11,239.35,239.57,238.13,239.38,62358300.0,0.0,239.38,2020-08-06
937,SPY,2017-05-10,239.39,239.87,239.15,239.87,54293800.0,0.0,239.87,2020-08-06
938,SPY,2017-05-09,239.96,240.19,239.04,239.44,51363200.0,0.0,239.44,2020-08-06
939,SPY,2017-05-08,239.75,239.92,239.17,239.66,48385700.0,0.0,239.66,2020-08-06
940,SPY,2017-05-05,239.19,239.72,238.68,239.7,62001300.0,0.0,239.7,2020-08-06
941,SPY,2017-05-04,238.83,238.92,237.78,238.76,61462700.0,0.0,238.76,2020-08-06
942,SPY,2017-05-03,238.77,238.88,237.7,238.48,73137700.0,0.0,238.48,2020-08-06
943,SPY,2017-05-02,238.84,238.98,238.3,238.77,57375700.0,0.0,238.77,2020-08-06
944,SPY,2017-05-01,238.68,239.17,238.2,238.68,66882500.0,0.0,238.68,2020-08-06
945,SPY,2017-04-28,238.9,238.93,237.93,238.08,63532800.0,0.0,238.08,2020-08-06
946,SPY,2017-04-27,238.77,238.95,237.98,238.6,57410300.0,0.0,238.6,2020-08-06
947,SPY,2017-04-26,238.51,239.53,238.35,238.4,84702500.0,0.0,238.4,2020-08-06
948,SPY,2017-04-25,237.91,238.95,237.81,238.55,76698300.0,0.0,238.55,2020-08-06
949,SPY,2017-04-24,237.18,237.41,234.56,237.17,119209900.0,0.0,237.17,2020-08-06
950,SPY,2017-04-21,235.25,235.31,234.13,234.59,110389800.0,0.0,234.59,2020-08-06
951,SPY,2017-04-20,234.15,235.85,233.78,235.34,92572200.0,0.0,235.34,2020-08-06
952,SPY,2017-04-19,234.52,234.95,233.18,233.44,68699900.0,0.0,233.44,2020-08-06
953,SPY,2017-04-18,233.72,234.49,233.08,233.87,83225800.0,0.0,233.87,2020-08-06
954,SPY,2017-04-17,233.11,234.57,232.88,234.57,68405400.0,0.0,234.57,2020-08-06
955,SPY,2017-04-13,233.64,234.49,232.51,232.51,92880400.0,0.0,232.51,2020-08-06
956,SPY,2017-04-12,234.74,234.96,233.77,234.03,81864400.0,0.0,234.03,2020-08-06
957,SPY,2017-04-11,234.9,235.18,233.34,235.06,88045300.0,0.0,235.06,2020-08-06
958,SPY,2017-04-10,235.36,236.26,234.73,235.34,67615300.0,0.0,235.34,2020-08-06
959,SPY,2017-04-07,235.15,236.0,234.64,235.2,74412300.0,0.0,235.2,2020-08-06
960,SPY,2017-04-06,234.94,236.04,234.43,235.44,69135800.0,0.0,235.44,2020-08-06
961,SPY,2017-04-05,236.26,237.39,234.54,234.78,108800600.0,0.0,234.78,2020-08-06
962,SPY,2017-04-04,235.0,235.58,234.56,235.48,56466200.0,0.0,235.48,2020-08-06
963,SPY,2017-04-03,235.8,236.03,233.91,235.33,85546500.0,0.0,235.33,2020-08-06
964,SPY,2017-03-31,235.9,236.51,235.68,235.74,73733100.0,0.0,235.74,2020-08-06
965,SPY,2017-03-30,235.47,236.52,235.27,236.29,56737900.0,0.0,236.29,2020-08-06
966,SPY,2017-03-29,234.99,235.81,234.73,235.54,61950400.0,0.0,235.54,2020-08-06
967,SPY,2017-03-28,233.27,235.81,233.14,235.32,93483900.0,0.0,235.32,2020-08-06
968,SPY,2017-03-27,231.93,233.92,231.61,233.62,87454500.0,0.0,233.62,2020-08-06
969,SPY,2017-03-24,234.38,235.04,232.96,233.86,112504900.0,0.0,233.86,2020-08-06
970,SPY,2017-03-23,234.28,235.34,233.6,234.03,100410300.0,0.0,234.03,2020-08-06
971,SPY,2017-03-22,233.77,234.61,233.05,234.28,97569200.0,0.0,234.28,2020-08-06
972,SPY,2017-03-21,237.47,237.61,233.58,233.73,131809300.0,0.0,233.73,2020-08-06
973,SPY,2017-03-20,237.03,237.36,236.32,236.77,52537000.0,0.0,236.77,2020-08-06
974,SPY,2017-03-17,237.75,237.97,237.03,237.03,89002100.0,1.033,237.03,2020-08-06
975,SPY,2017-03-16,239.11,239.2,238.1,238.48,78344000.0,0.0,238.48,2020-08-06
976,SPY,2017-03-15,237.56,239.44,237.29,238.95,96081800.0,0.0,238.95,2020-08-06
977,SPY,2017-03-14,237.18,237.24,236.19,236.9,59880800.0,0.0,236.9,2020-08-06
978,SPY,2017-03-13,237.62,237.86,237.24,237.81,57256800.0,0.0,237.81,2020-08-06
979,SPY,2017-03-10,237.97,238.02,236.59,237.69,81991700.0,0.0,237.69,2020-08-06
980,SPY,2017-03-09,236.7,237.24,235.74,236.86,90683900.0,0.0,236.86,2020-08-06
981,SPY,2017-03-08,237.34,237.64,236.4,236.56,78168800.0,0.0,236.56,2020-08-06
982,SPY,2017-03-07,237.36,237.77,236.76,237.0,65103700.0,0.0,237.0,2020-08-06
983,SPY,2017-03-06,237.5,238.12,237.01,237.71,55391500.0,0.0,237.71,2020-08-06
984,SPY,2017-03-03,238.17,238.61,237.73,238.42,81974300.0,0.0,238.42,2020-08-06
985,SPY,2017-03-02,239.56,239.57,238.21,238.27,70246000.0,0.0,238.27,2020-08-06
986,SPY,2017-03-01,238.39,240.32,238.37,239.78,149158200.0,0.0,239.78,2020-08-06
987,SPY,2017-02-28,236.67,236.95,236.02,236.47,96961900.0,0.0,236.47,2020-08-06
988,SPY,2017-02-27,236.64,237.31,236.35,237.11,56515400.0,0.0,237.11,2020-08-06
989,SPY,2017-02-24,235.46,236.79,235.41,236.74,82381600.0,0.0,236.74,2020-08-06
990,SPY,2017-02-23,236.88,236.9,235.56,236.44,74615900.0,0.0,236.44,2020-08-06
991,SPY,2017-02-22,236.02,236.54,235.83,236.28,62115200.0,0.0,236.28,2020-08-06
992,SPY,2017-02-21,235.52,236.69,235.51,236.49,88946100.0,0.0,236.49,2020-08-06
993,SPY,2017-02-17,233.95,235.09,233.93,235.09,77204100.0,0.0,235.09,2020-08-06
994,SPY,2017-02-16,234.95,235.16,233.85,234.72,84722400.0,0.0,234.72,2020-08-06
995,SPY,2017-02-15,233.45,235.14,233.39,234.92,86785800.0,0.0,234.92,2020-08-06
996,SPY,2017-02-14,232.56,233.71,232.16,233.7,71109000.0,0.0,233.7,2020-08-06
997,SPY,2017-02-13,232.08,233.07,232.05,232.77,55182100.0,0.0,232.77,2020-08-06
998,SPY,2017-02-10,231.0,231.77,230.62,231.51,66015900.0,0.0,231.51,2020-08-06
999,SPY,2017-02-09,229.24,230.95,229.24,230.6,65955200.0,0.0,230.6,2020-08-06
1000,SPY,2017-02-08,228.94,229.39,228.31,229.24,51566200.0,0.0,229.24,2020-08-06
1001,SPY,2017-02-07,229.38,229.66,228.72,228.94,57931200.0,0.0,228.94,2020-08-06
1002,SPY,2017-02-06,228.87,229.33,228.54,228.93,57790100.0,0.0,228.93,2020-08-06
1003,SPY,2017-02-03,228.82,229.55,228.46,229.34,80563200.0,0.0,229.34,2020-08-06
1004,SPY,2017-02-02,227.62,228.1,226.82,227.77,69657600.0,0.0,227.77,2020-08-06
1005,SPY,2017-02-01,227.53,228.59,226.94,227.62,79117700.0,0.0,227.62,2020-08-06
1006,SPY,2017-01-31,226.98,227.6,226.32,227.53,75880800.0,0.0,227.53,2020-08-06
1007,SPY,2017-01-30,228.17,228.2,226.41,227.55,79737300.0,0.0,227.55,2020-08-06
1008,SPY,2017-01-27,229.42,229.59,228.76,228.97,59711100.0,0.0,228.97,2020-08-06
1009,SPY,2017-01-26,229.4,229.71,229.01,229.33,59970700.0,0.0,229.33,2020-08-06
1010,SPY,2017-01-25,228.7,229.57,228.51,229.57,84437700.0,0.0,229.57,2020-08-06
1011,SPY,2017-01-24,226.4,228.08,226.27,227.6,95555300.0,0.0,227.6,2020-08-06
1012,SPY,2017-01-23,226.74,226.81,225.27,226.15,75061600.0,0.0,226.15,2020-08-06
1013,SPY,2017-01-20,226.7,227.31,225.97,226.74,129168600.0,0.0,226.74,2020-08-06
1014,SPY,2017-01-19,226.84,227.0,225.41,225.91,66608800.0,0.0,225.91,2020-08-06
1015,SPY,2017-01-18,226.54,226.8,225.9,226.75,54793300.0,0.0,226.75,2020-08-06
1016,SPY,2017-01-17,226.31,226.78,225.8,226.25,61240800.0,0.0,226.25,2020-08-06
1017,SPY,2017-01-13,226.73,227.4,226.69,227.05,62717900.0,0.0,227.05,2020-08-06
1018,SPY,2017-01-12,226.5,226.75,224.96,226.53,72113200.0,0.0,226.53,2020-08-06
1019,SPY,2017-01-11,226.36,227.1,225.59,227.1,74650000.0,0.0,227.1,2020-08-06
1020,SPY,2017-01-10,226.48,227.45,226.01,226.46,63771900.0,0.0,226.46,2020-08-06
1021,SPY,2017-01-09,226.91,227.07,226.42,226.46,46939700.0,0.0,226.46,2020-08-06
1022,SPY,2017-01-06,226.53,227.75,225.9,227.21,71559900.0,0.0,227.21,2020-08-06
1023,SPY,2017-01-05,226.27,226.58,225.48,226.4,78379000.0,0.0,226.4,2020-08-06
1024,SPY,2017-01-04,225.62,226.75,225.61,226.58,78744400.0,0.0,226.58,2020-08-06
1025,SPY,2017-01-03,225.04,225.83,223.88,225.24,91366500.0,0.0,225.24,2020-08-06
1026,SPY,2016-12-30,224.73,224.83,222.73,223.53,108998300.0,0.0,223.53,2020-08-06
1027,SPY,2016-12-29,224.48,224.89,223.84,224.35,48696100.0,0.0,224.35,2020-08-06
1028,SPY,2016-12-28,226.57,226.59,224.27,224.4,64095000.0,0.0,224.4,2020-08-06
1029,SPY,2016-12-27,226.02,226.73,226.0,226.27,42672500.0,0.0,226.27,2020-08-06
1030,SPY,2016-12-23,225.43,225.72,225.21,225.71,36251400.0,0.0,225.71,2020-08-06
1031,SPY,2016-12-22,225.6,225.74,224.92,225.38,56219100.0,0.0,225.38,2020-08-06
1032,SPY,2016-12-21,226.25,226.45,225.77,225.77,67909000.0,0.0,225.77,2020-08-06
1033,SPY,2016-12-20,226.15,226.57,225.88,226.4,89838800.0,0.0,226.4,2020-08-06
1034,SPY,2016-12-19,225.25,226.02,225.08,225.53,90341100.0,0.0,225.53,2020-08-06
1035,SPY,2016-12-16,226.01,226.08,224.67,225.04,156420200.0,1.329,225.04,2020-08-06
1036,SPY,2016-12-15,226.16,227.81,225.89,226.81,124972600.0,0.0,226.81,2020-08-06
1037,SPY,2016-12-14,227.41,228.23,225.37,225.88,142501800.0,0.0,225.88,2020-08-06
1038,SPY,2016-12-13,227.02,228.34,227.0,227.76,110477500.0,0.0,227.76,2020-08-06
1039,SPY,2016-12-12,226.4,226.96,225.76,226.25,102016100.0,0.0,226.25,2020-08-06
1040,SPY,2016-12-09,225.41,226.53,225.37,226.51,88005800.0,0.0,226.51,2020-08-06
1041,SPY,2016-12-08,224.57,225.7,224.26,225.15,99714400.0,0.0,225.15,2020-08-06
1042,SPY,2016-12-07,221.52,224.67,221.38,224.6,110738100.0,0.0,224.6,2020-08-06
1043,SPY,2016-12-06,221.22,221.74,220.66,221.7,59877400.0,0.0,221.7,2020-08-06
1044,SPY,2016-12-05,220.65,221.4,220.42,221.0,67837800.0,0.0,221.0,2020-08-06
1045,SPY,2016-12-02,219.67,220.25,219.26,219.68,74840300.0,0.0,219.68,2020-08-06
1046,SPY,2016-12-01,220.73,220.73,219.15,219.57,79040500.0,0.0,219.57,2020-08-06
1047,SPY,2016-11-30,221.63,221.82,220.31,220.38,113291800.0,0.0,220.38,2020-08-06
1048,SPY,2016-11-29,220.52,221.44,220.17,220.91,69886700.0,0.0,220.91,2020-08-06
1049,SPY,2016-11-28,221.16,221.48,220.36,220.48,76572500.0,0.0,220.48,2020-08-06
1050,SPY,2016-11-25,221.1,221.56,221.01,221.52,37872300.0,0.0,221.52,2020-08-06
1051,SPY,2016-11-23,219.98,220.76,219.75,220.7,56620200.0,0.0,220.7,2020-08-06
1052,SPY,2016-11-22,220.51,220.79,219.73,220.58,67429000.0,0.0,220.58,2020-08-06
1053,SPY,2016-11-21,219.17,220.18,219.0,220.15,72402600.0,0.0,220.15,2020-08-06
1054,SPY,2016-11-18,219.07,219.27,218.29,218.5,86265800.0,0.0,218.5,2020-08-06
1055,SPY,2016-11-17,218.05,219.06,217.92,218.99,69797200.0,0.0,218.99,2020-08-06
1056,SPY,2016-11-16,217.56,218.14,217.42,217.87,65617700.0,0.0,217.87,2020-08-06
1057,SPY,2016-11-15,217.04,218.28,216.8,218.28,91652600.0,0.0,218.28,2020-08-06
1058,SPY,2016-11-14,217.03,217.27,215.72,216.59,94580000.0,0.0,216.59,2020-08-06
1059,SPY,2016-11-11,216.08,216.7,215.32,216.42,93847200.0,0.0,216.42,2020-08-06
1060,SPY,2016-11-10,217.3,218.31,215.22,216.92,172113300.0,0.0,216.92,2020-08-06
1061,SPY,2016-11-09,212.37,217.1,212.34,216.38,258429000.0,0.0,216.38,2020-08-06
1062,SPY,2016-11-08,212.69,214.77,212.38,214.11,102268300.0,0.0,214.11,2020-08-06
1063,SPY,2016-11-07,208.55,213.19,208.55,213.15,109794900.0,0.0,213.15,2020-08-06
1064,SPY,2016-11-04,208.91,209.89,208.38,208.55,109122100.0,0.0,208.55,2020-08-06
1065,SPY,2016-11-03,209.99,210.24,208.46,208.78,88939300.0,0.0,208.78,2020-08-06
1066,SPY,2016-11-02,210.65,211.1,209.23,209.74,103330800.0,0.0,209.74,2020-08-06
1067,SPY,2016-11-01,212.93,212.99,209.6,211.01,122781800.0,0.0,211.01,2020-08-06
1068,SPY,2016-10-31,212.93,213.19,212.36,212.55,61272500.0,0.0,212.55,2020-08-06
1069,SPY,2016-10-28,213.14,213.93,211.71,212.54,140623200.0,0.0,212.54,2020-08-06
1070,SPY,2016-10-27,214.58,214.62,213.08,213.17,77220200.0,0.0,213.17,2020-08-06
1071,SPY,2016-10-26,213.21,214.42,212.93,213.74,75705500.0,0.0,213.74,2020-08-06
1072,SPY,2016-10-25,214.68,214.98,213.98,214.17,66542300.0,0.0,214.17,2020-08-06
1073,SPY,2016-10-24,215.0,215.32,214.48,214.89,60146600.0,0.0,214.89,2020-08-06
1074,SPY,2016-10-21,213.88,214.08,212.76,213.98,89089100.0,0.0,213.98,2020-08-06
1075,SPY,2016-10-20,213.87,214.53,213.11,213.88,73639800.0,0.0,213.88,2020-08-06
1076,SPY,2016-10-19,214.02,214.64,213.6,214.28,66519200.0,0.0,214.28,2020-08-06
1077,SPY,2016-10-18,214.24,214.31,213.27,213.71,76869700.0,0.0,213.71,2020-08-06
1078,SPY,2016-10-17,213.09,213.39,212.17,212.38,58275700.0,0.0,212.38,2020-08-06
1079,SPY,2016-10-14,214.15,214.69,213.03,213.12,93346200.0,0.0,213.12,2020-08-06
1080,SPY,2016-10-13,212.16,213.59,211.21,213.01,101357000.0,0.0,213.01,2020-08-06
1081,SPY,2016-10-12,213.59,214.32,213.01,213.71,73866100.0,0.0,213.71,2020-08-06
1082,SPY,2016-10-11,215.66,215.74,212.58,213.43,130367400.0,0.0,213.43,2020-08-06
1083,SPY,2016-10-10,216.16,216.7,215.99,216.16,51855000.0,0.0,216.16,2020-08-06
1084,SPY,2016-10-07,216.1,216.3,214.19,215.04,89788300.0,0.0,215.04,2020-08-06
1085,SPY,2016-10-06,215.37,216.04,214.74,215.78,62927400.0,0.0,215.78,2020-08-06
1086,SPY,2016-10-05,215.41,216.13,215.33,215.63,72816000.0,0.0,215.63,2020-08-06
1087,SPY,2016-10-04,215.91,216.17,213.99,214.68,119948100.0,0.0,214.68,2020-08-06
1088,SPY,2016-10-03,215.82,216.04,215.04,215.78,83512100.0,0.0,215.78,2020-08-06
1089,SPY,2016-09-30,215.65,217.12,215.36,216.3,117202900.0,0.0,216.3,2020-08-06
1090,SPY,2016-09-29,216.4,216.87,214.04,214.68,128070600.0,0.0,214.68,2020-08-06
1091,SPY,2016-09-28,215.83,216.82,214.71,216.64,87411000.0,0.0,216.64,2020-08-06
1092,SPY,2016-09-27,214.05,215.68,213.62,215.57,78494800.0,0.0,215.57,2020-08-06
1093,SPY,2016-09-26,215.02,215.23,214.01,214.24,89827300.0,0.0,214.24,2020-08-06
1094,SPY,2016-09-23,216.72,216.88,215.88,215.99,73630900.0,0.0,215.99,2020-08-06
1095,SPY,2016-09-22,217.0,217.53,216.71,217.18,76678700.0,0.0,217.18,2020-08-06
1096,SPY,2016-09-21,214.24,216.03,213.44,215.82,110284400.0,0.0,215.82,2020-08-06
1097,SPY,2016-09-20,214.41,214.59,213.38,213.42,69665300.0,0.0,213.42,2020-08-06
1098,SPY,2016-09-19,214.13,214.88,213.03,213.41,80250500.0,0.0,213.41,2020-08-06
1099,SPY,2016-09-16,213.48,213.69,212.57,213.37,155236400.0,1.082,213.37,2020-08-06
1100,SPY,2016-09-15,212.96,215.73,212.75,215.28,134427900.0,0.0,215.28,2020-08-06
1101,SPY,2016-09-14,213.29,214.7,212.5,213.15,134185500.0,0.0,213.15,2020-08-06
1102,SPY,2016-09-13,214.84,215.15,212.5,213.23,182828800.0,0.0,213.23,2020-08-06
1103,SPY,2016-09-12,212.39,216.81,212.31,216.34,168110900.0,0.0,216.34,2020-08-06
1104,SPY,2016-09-09,216.97,217.03,213.25,213.28,221589100.0,0.0,213.28,2020-08-06
1105,SPY,2016-09-08,218.62,218.94,218.15,218.51,74102900.0,0.0,218.51,2020-08-06
1106,SPY,2016-09-07,218.84,219.22,218.3,219.01,76554900.0,0.0,219.01,2020-08-06
1107,SPY,2016-09-06,218.7,219.12,217.86,219.03,56702100.0,0.0,219.03,2020-08-06
1108,SPY,2016-09-02,218.39,218.87,217.7,218.37,79293900.0,0.0,218.37,2020-08-06
1109,SPY,2016-09-01,217.37,217.73,216.03,217.39,97844200.0,0.0,217.39,2020-08-06
1110,SPY,2016-08-31,217.61,217.75,216.47,217.38,85269500.0,0.0,217.38,2020-08-06
1111,SPY,2016-08-30,218.26,218.59,217.35,218.0,58114500.0,0.0,218.0,2020-08-06
1112,SPY,2016-08-29,217.44,218.67,217.4,218.36,70502200.0,0.0,218.36,2020-08-06
1113,SPY,2016-08-26,217.92,219.12,216.25,217.29,122506300.0,0.0,217.29,2020-08-06
1114,SPY,2016-08-25,217.4,218.19,217.22,217.7,69224800.0,0.0,217.7,2020-08-06
1115,SPY,2016-08-24,218.8,218.91,217.36,217.85,71728900.0,0.0,217.85,2020-08-06
1116,SPY,2016-08-23,219.25,219.6,218.9,218.97,53399200.0,0.0,218.97,2020-08-06
1117,SPY,2016-08-22,218.26,218.8,217.83,218.53,61368800.0,0.0,218.53,2020-08-06
1118,SPY,2016-08-19,218.31,218.75,217.74,218.54,75443000.0,0.0,218.54,2020-08-06
1119,SPY,2016-08-18,218.34,218.9,218.21,218.86,52989300.0,0.0,218.86,2020-08-06
1120,SPY,2016-08-17,218.0,218.53,217.02,218.37,75134300.0,0.0,218.37,2020-08-06
1121,SPY,2016-08-16,218.6,218.68,217.96,217.96,53213600.0,0.0,217.96,2020-08-06
1122,SPY,2016-08-15,218.89,219.5,218.88,219.09,49813500.0,0.0,219.09,2020-08-06
1123,SPY,2016-08-12,218.29,218.71,217.99,218.46,61313500.0,0.0,218.46,2020-08-06
1124,SPY,2016-08-11,218.26,218.94,217.95,218.65,72504300.0,0.0,218.65,2020-08-06
1125,SPY,2016-08-10,218.31,218.4,217.23,217.64,57941100.0,0.0,217.64,2020-08-06
1126,SPY,2016-08-09,218.13,218.76,217.8,218.18,51251700.0,0.0,218.18,2020-08-06
1127,SPY,2016-08-08,218.4,218.52,217.74,218.05,39906500.0,0.0,218.05,2020-08-06
1128,SPY,2016-08-05,216.41,218.23,216.41,218.18,71892200.0,0.0,218.18,2020-08-06
1129,SPY,2016-08-04,216.31,216.78,214.25,216.41,46585500.0,0.0,216.41,2020-08-06
1130,SPY,2016-08-03,215.48,216.25,215.13,216.18,53993600.0,0.0,216.18,2020-08-06
1131,SPY,2016-08-02,216.65,216.83,214.57,215.55,92295500.0,0.0,215.55,2020-08-06
1132,SPY,2016-08-01,217.19,217.65,216.41,216.94,73311400.0,0.0,216.94,2020-08-06
1133,SPY,2016-07-29,216.46,217.54,216.13,217.12,79519400.0,0.0,217.12,2020-08-06
1134,SPY,2016-07-28,216.29,217.11,215.75,216.77,65035700.0,0.0,216.77,2020-08-06
1135,SPY,2016-07-27,217.19,217.27,215.62,216.52,84083900.0,0.0,216.52,2020-08-06
1136,SPY,2016-07-26,216.53,217.17,215.76,216.75,70080500.0,0.0,216.75,2020-08-06
1137,SPY,2016-07-25,217.0,217.06,215.97,216.65,55873100.0,0.0,216.65,2020-08-06
1138,SPY,2016-07-22,216.41,217.3,216.1,217.24,62787500.0,0.0,217.24,2020-08-06
1139,SPY,2016-07-21,216.96,217.22,215.75,216.27,67777300.0,0.0,216.27,2020-08-06
1140,SPY,2016-07-20,216.19,217.37,216.19,217.09,58159500.0,0.0,217.09,2020-08-06
1141,SPY,2016-07-19,215.92,216.23,215.63,216.19,54345700.0,0.0,216.19,2020-08-06
1142,SPY,2016-07-18,215.97,216.6,215.67,216.41,58725900.0,0.0,216.41,2020-08-06
1143,SPY,2016-07-15,216.78,217.01,215.31,215.83,107155400.0,0.0,215.83,2020-08-06
1144,SPY,2016-07-14,216.4,216.67,215.66,216.12,91230900.0,0.0,216.12,2020-08-06
1145,SPY,2016-07-13,215.44,215.45,214.35,214.92,87324100.0,0.0,214.92,2020-08-06
1146,SPY,2016-07-12,214.53,215.3,213.43,214.95,101275600.0,0.0,214.95,2020-08-06
1147,SPY,2016-07-11,213.19,214.07,212.95,213.4,73633900.0,0.0,213.4,2020-08-06
1148,SPY,2016-07-08,211.05,212.94,210.78,212.65,133971000.0,0.0,212.65,2020-08-06
1149,SPY,2016-07-07,209.87,210.65,208.63,209.53,85593800.0,0.0,209.53,2020-08-06
1150,SPY,2016-07-06,207.83,209.8,207.06,209.66,96021500.0,0.0,209.66,2020-08-06
1151,SPY,2016-07-05,208.95,209.08,207.71,208.41,109803700.0,0.0,208.41,2020-08-06
1152,SPY,2016-07-01,209.48,210.49,209.29,209.92,106055300.0,0.0,209.92,2020-08-06
1153,SPY,2016-06-30,207.21,209.54,206.56,209.48,165021900.0,0.0,209.48,2020-08-06
1154,SPY,2016-06-29,204.84,206.93,204.72,206.66,137328600.0,0.0,206.66,2020-08-06
1155,SPY,2016-06-28,201.48,203.23,201.12,203.2,159382400.0,0.0,203.2,2020-08-06
1156,SPY,2016-06-27,201.59,201.6,198.65,199.6,230775800.0,0.0,199.6,2020-08-06
1157,SPY,2016-06-24,203.63,210.85,202.72,203.24,333444400.0,0.0,203.24,2020-08-06
1158,SPY,2016-06-23,209.81,210.87,209.27,210.81,102731400.0,0.0,210.81,2020-08-06
1159,SPY,2016-06-22,208.65,209.5,207.93,208.1,95560500.0,0.0,208.1,2020-08-06
1160,SPY,2016-06-21,208.3,208.92,207.78,208.44,72461700.0,0.0,208.44,2020-08-06
1161,SPY,2016-06-20,208.82,209.61,207.75,207.85,82789600.0,0.0,207.85,2020-08-06
1162,SPY,2016-06-17,207.17,207.2,205.75,206.52,117055700.0,1.078,206.52,2020-08-06
1163,SPY,2016-06-16,207.75,208.57,205.59,208.37,149533100.0,0.0,208.37,2020-08-06
1164,SPY,2016-06-15,208.04,209.36,207.53,207.75,109124500.0,0.0,207.75,2020-08-06
1165,SPY,2016-06-14,208.0,208.74,206.92,208.04,125059300.0,0.0,208.04,2020-08-06
1166,SPY,2016-06-13,209.36,210.37,208.35,208.45,117751200.0,0.0,208.45,2020-08-06
1167,SPY,2016-06-10,210.46,210.86,209.43,210.07,113829200.0,0.0,210.07,2020-08-06
1168,SPY,2016-06-09,211.51,212.22,211.19,212.08,73786900.0,0.0,212.08,2020-08-06
1169,SPY,2016-06-08,211.84,212.52,211.69,212.37,66170900.0,0.0,212.37,2020-08-06
1170,SPY,2016-06-07,211.53,212.34,211.5,211.68,60974800.0,0.0,211.68,2020-08-06
1171,SPY,2016-06-06,210.7,211.77,210.51,211.35,64887000.0,0.0,211.35,2020-08-06
1172,SPY,2016-06-03,210.25,210.69,208.86,210.28,101757100.0,0.0,210.28,2020-08-06
1173,SPY,2016-06-02,209.8,210.93,209.24,210.91,63044700.0,0.0,210.91,2020-08-06
1174,SPY,2016-06-01,209.12,210.48,208.89,210.27,69936200.0,0.0,210.27,2020-08-06
1175,SPY,2016-05-31,210.56,210.69,209.18,209.84,109879400.0,0.0,209.84,2020-08-06
1176,SPY,2016-05-27,209.53,210.25,209.47,210.24,59329000.0,0.0,210.24,2020-08-06
1177,SPY,2016-05-26,209.44,209.71,208.97,209.34,55280700.0,0.0,209.34,2020-08-06
1178,SPY,2016-05-25,208.67,209.77,207.87,209.28,76621400.0,0.0,209.28,2020-08-06
1179,SPY,2016-05-24,206.17,208.24,206.14,207.87,93537800.0,0.0,207.87,2020-08-06
1180,SPY,2016-05-23,205.51,205.84,204.99,205.21,58682600.0,0.0,205.21,2020-08-06
1181,SPY,2016-05-20,204.92,206.1,204.86,205.49,104990400.0,0.0,205.49,2020-08-06
1182,SPY,2016-05-19,204.06,204.54,202.78,204.2,115430500.0,0.0,204.2,2020-08-06
1183,SPY,2016-05-18,204.44,206.3,203.63,204.91,120062100.0,0.0,204.91,2020-08-06
1184,SPY,2016-05-17,206.46,206.8,204.23,204.85,114924900.0,0.0,204.85,2020-08-06
1185,SPY,2016-05-16,204.96,207.34,204.89,206.78,77486800.0,0.0,206.78,2020-08-06
1186,SPY,2016-05-13,206.21,206.86,204.38,204.76,96474600.0,0.0,204.76,2020-08-06
1187,SPY,2016-05-12,207.29,207.49,205.37,206.56,89586300.0,0.0,206.56,2020-08-06
1188,SPY,2016-05-11,207.91,208.54,206.5,206.5,81727000.0,0.0,206.5,2020-08-06
1189,SPY,2016-05-10,206.72,208.47,206.64,208.45,77472200.0,0.0,208.45,2020-08-06
1190,SPY,2016-05-09,205.57,206.4,205.36,205.89,74374900.0,0.0,205.89,2020-08-06
1191,SPY,2016-05-06,204.06,205.77,203.88,205.72,83784900.0,0.0,205.72,2020-08-06
1192,SPY,2016-05-05,205.56,205.98,204.47,204.97,67619200.0,0.0,204.97,2020-08-06
1193,SPY,2016-05-04,204.99,205.85,204.42,205.01,92243800.0,0.0,205.01,2020-08-06
1194,SPY,2016-05-03,206.52,206.8,205.28,206.16,101267500.0,0.0,206.16,2020-08-06
1195,SPY,2016-05-02,206.92,208.18,206.41,207.97,62188000.0,0.0,207.97,2020-08-06
1196,SPY,2016-04-29,206.72,207.13,205.03,206.33,142424100.0,0.0,206.33,2020-08-06
1197,SPY,2016-04-28,208.46,209.76,206.96,207.45,97216200.0,0.0,207.45,2020-08-06
1198,SPY,2016-04-27,208.47,209.81,208.05,209.35,77329400.0,0.0,209.35,2020-08-06
1199,SPY,2016-04-26,209.04,209.52,208.36,208.92,75864200.0,0.0,208.92,2020-08-06
1200,SPY,2016-04-25,208.26,208.66,207.54,208.61,66166500.0,0.0,208.61,2020-08-06
1201,SPY,2016-04-22,208.55,209.29,207.91,208.97,99251700.0,0.0,208.97,2020-08-06
1202,SPY,2016-04-21,210.12,210.25,208.65,208.97,85695000.0,0.0,208.97,2020-08-06
1203,SPY,2016-04-20,209.95,210.92,209.39,210.1,81100300.0,0.0,210.1,2020-08-06
1204,SPY,2016-04-19,209.74,210.2,208.94,209.9,88316100.0,0.0,209.9,2020-08-06
1205,SPY,2016-04-18,207.78,209.28,207.0,209.24,75277700.0,0.0,209.24,2020-08-06
1206,SPY,2016-04-15,208.01,208.17,207.4,207.78,75761600.0,0.0,207.78,2020-08-06
1207,SPY,2016-04-14,208.07,208.6,207.6,208.01,65212900.0,0.0,208.01,2020-08-06
1208,SPY,2016-04-13,207.0,208.1,206.84,208.0,96336400.0,0.0,208.0,2020-08-06
1209,SPY,2016-04-12,204.22,206.25,203.7,205.92,115350600.0,0.0,205.92,2020-08-06
